,Unnamed: 0,id,course_id,type,exam,prompt,testcase,max_score,input_str,input_cast,output,assignment,conditional,function_call,function_def,function_return,loop_counting,loop_until,loop_elements,loop_nested,stat_calculate,file_read,file_write,list,list_2d,dictionary,item_set,tuple,skeleton,code,exec_result,score,text
360,551,IterLogic1_waittimes,4,lab,0,"Bellow is a problem statement, write a program in Python that solves the problem.Put your code solution within fenced code blocks, and do not provide explanations for your solution. 
**PROBLEM STATEMENT:  
** Write an algorithm that lets the user input the wait times for various
rides at an amusement park (in minutes) until he/she types the value -999.
Output the shortest waiting time, followed by the number of waiting times that
are over 30 minutes.

**EXAMPLE:**

| Example 1 | Example 2 | Example 3  
---|---|---|---  
Inputs |

90  
30  
31  
-999

|

35  
15  
90  
120  
15  
-999

|

15  
15  
10  
5  
-999  
  
Outputs | 30  
2 | 15  
3 | 5  
0


","from cs110 import autograder
import random

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    score = 0.0
    
    possible_tests = [[30, 45, 15, 5, 5, -999], [15, 30, 31, 29, 120, 90, -999]]
    possible_output = [[5, 1], [15, 3]]
    
    # Generates a Random Test
    random_index = random.randint(0, len(possible_tests)-1)
    random_test = possible_tests[random_index]
    expected_output = possible_output[random_index]
            
    output, error = autograder.run_script(""IterLogic1_waittimes.py"", random_test)
    
    lines = output.split('\n')
    
    if len(lines) > 0 and autograder.equals(lines[0], expected_output[0]):
        print(""Min Wait Time is Correct"")
        score += 50
    else:
        print(""Min Wait Time is Incorrect.  Expected"", expected_output[0])
        
    if len(lines) > 1 and autograder.equals(lines[1], expected_output[1]):
        print(""Number of Lines With Over 30 Minute Wait Times is Correct"")
        score += 50
    else:
        print(""Number of Lines With Over 30 Minute Wait Times is Incorrect.  Expected"", expected_output[1])
    
    return score


# Testbench (to be run on windows)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)




# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------


# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,"
input_list = []
while True:
    wait_time = int(input())
    if wait_time == -999:
        break
    input_list.append(wait_time)

shortest_wait = min(input_list)
over_30_count = sum(1 for wait_time in input_list if wait_time > 30)

print(shortest_wait)
print(over_30_count)
","failed: must be real number, not str",0.0,
361,553,IterLogic1_dvc,4,lab,0,"Bellow is a problem statement, write a program in Python that solves the problem.Put your code solution within fenced code blocks, and do not provide explanations for your solution. 
**PROBLEM NAME:  
** IterLogic1_dvc



**PROBLEM STATEMENT:  
** The CS110Z course director, unfortunately, was tricked into purchasing a
Disney Vacation Club timeshare. The good news about DVC is that it lets you
reserve a room at any Disney Resort for one week! The downside, however, is
that members have to pay an annual ""maintenance fee"" so that the mouse can
keep the property looking good (EVEN when Disney World was closed due to
COVID-19 . . . yay).

This year, the maintenance was $623.00. If that isn't bad enough, your course
director discovered that maintenance fees aren't fixed! On the contrary, it
accues each year at a rate of approximately 1.5%.

Write a Python function called `get_years_until` that takes a  **target
value**  as a parameter, and returns the number of years (assuming a fixed
interest rate) before the maintenance fee exceeds this value.



**Example 1**  
`get_years_until(624)` should return 1. This is because:

  * The maintenance fee will increase by $9.35 (i.e., 1.5% of 623) in a year
  * The new maintenance fee will be $623.00 + $9.35 = $632.35, which is obviously more than $624.00

**  
Example 2**  
`get_years_until(1000)` should return 32. This is because:

  * 623 * 1.015 * 1.015 * 1.015 . . . (32 times total) = $1003.23, which is obviously more than $1000.00

  
**Don't Know Where to Start?!?**  
Use a While loop to keep calculating the new maintenance fee until the value
is . . . (we'll let you figure out the rest).


","from IterLogic1_dvc import get_years_until
from cs110 import autograder
import random, math

NUM_SUBTESTS = 5

def soln(target_value):
    maintenance_fee = 623.00
    interest_rate = 0.015
    count = 0

    while maintenance_fee < target_value:
        count += 1
        maintenance_fee = maintenance_fee * (1 + interest_rate)
    
    return count

def test_passed():
    passed = 0
    for i in range(NUM_SUBTESTS):
        print('Running test %d of %d:' % (i+1 , NUM_SUBTESTS), end='')
        target_amount = random.randint(650, 1100)
        if autograder.equals(get_years_until(target_amount), soln(target_amount)):
            print(""  It will take "" + str(get_years_until(target_amount)) + "" years until the maintenance fee exceeds $"" + str(target_amount))
            passed += 1
        else:
            print('  get_years_until(%d) incorrectly returned %d instead of %d\n' % (target_amount, get_years_until(target_amount), soln(target_amount)))
    
    return round((100 / NUM_SUBTESTS), 1) * passed


# Testbench (to be run on windows)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)





# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------


# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,,"
def get_years_until(target):
    maintenance_fee = 623.00
    years = 0

    while maintenance_fee < target:
        maintenance_fee *= 1.015
        years += 1

    return years
",completed,100.0,"Running test 1 of 5:  It will take 4 years until the maintenance fee exceeds $660
Running test 2 of 5:  It will take 3 years until the maintenance fee exceeds $651
Running test 3 of 5:  It will take 24 years until the maintenance fee exceeds $880
Running test 4 of 5:  It will take 21 years until the maintenance fee exceeds $846
Running test 5 of 5:  It will take 32 years until the maintenance fee exceeds $998
Unit Test Returned: 100.0
"
362,554,IterLogic1_countby10s,4,lab,0,"Bellow is a problem statement, write a program in Python that solves the problem.Put your code solution within fenced code blocks, and do not provide explanations for your solution. 
**PROBLEM STATEMENT:  
**

Write a program whose input is two integers. Output the first integer and
subsequent increments of 10 as long as the value is less than or equal to the
second integer.

Case #1: If the input is:

    
    
    -15
    30
    

the output is:

    
    
    -15
    -5
    5
    15
    25
    

Case 2: If the second integer is less than the first as in:

    
    
    20
    5
    

the output is:

    
    
    Second integer can't be less than the first.
    

For coding simplicity, output a space after every integer, including the last.


","from cs110 import autograder
import random, math

def solution(starting_value, value_to_count_to):
    result = ''
    
    if value_to_count_to < starting_value:
        return ""Second integer can't be less than the first.""
    else:
        i = starting_value
        
        while i <= value_to_count_to:
            result += str(i) + ""\n""
            i += 10
        
        return result

def run_test(random_starting_number, random_ending_number):
    print(""#--------------------------------------------"")
    print(""# Testing"", random_starting_number, ""to"", random_ending_number)
    print(""#--------------------------------------------"")
    
    output, error_message = autograder.run_script(""IterLogic1_countby10s.py"", [random_starting_number, random_ending_number])
    expected_output = solution(random_starting_number, random_ending_number)
    
    if output.strip() == expected_output.strip():
        print(""CORRECT\n"")
        return True
    else:
        print(""INCORRECT.  Expected the following:"")
        print(expected_output)
        print()
    
    return False

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    score = 0
    
    if run_test(10 * random.randint(1, 5), 60 + 10 * random.randint(1, 20)):
        score += 40
        
    if run_test(random.randint(0, 30), random.randint(31, 200)):
        score += 40
    
    if run_test(random.randint(50, 100), random.randint(0, 10)):
        score += 20
    
    
    return score

        
# Testbench (to be run on windows)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)













# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------


# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,"
def increment_sequence(first, second):
    if second < first:
        return ""Second integer can't be less than the first.""
    
    result = """"
    while first <= second:
        result += str(first) + "" ""
        first += 10
    
    return result.strip()

# test cases
print(increment_sequence(-15, 30))
print(increment_sequence(20, 5))
",completed,0.0,"#--------------------------------------------
# Testing 30 to 190
#--------------------------------------------
INCORRECT.  Expected the following:
30
40
50
60
70
80
90
100
110
120
130
140
150
160
170
180
190


#--------------------------------------------
# Testing 22 to 140
#--------------------------------------------
INCORRECT.  Expected the following:
22
32
42
52
62
72
82
92
102
112
122
132


#--------------------------------------------
# Testing 86 to 9
#--------------------------------------------
INCORRECT.  Expected the following:
Second integer can't be less than the first.

Unit Test Returned: 0
"
363,555,IterLogic1_count,4,lab,0,"Bellow is a problem statement, write a program in Python that solves the problem.Put your code solution within fenced code blocks, and do not provide explanations for your solution. 
**PROBLEM STATEMENT:  
** Write a Python program that gets 2 inputs from the user

  * a number,  **x**
  * an increment amount,  **y**

Your program will then print out all the numbers from 0 to the user-defined
value (x), counting by the increment amount (y).

**EXAMPLES:**

| Example 1 | Example 2  
---|---|---  
Inputs | 10  
2 | 14  
3  
Outputs | 0  
2  
4  
6  
8  
10 | 0  
3  
6  
9  
12


","from cs110 import autograder
import random, math

def solution(value_to_count_to, increment):
    result = ''
    i = 0
    
    while i <= value_to_count_to:
        result += str(i) + ""\n""
        i += increment
    
    return result

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    random_ending_number = 10 + 2 * random.randint(1, 10)
    random_increment = 2

    output, error_message = autograder.run_script(""IterLogic1_count.py"", [random_ending_number, random_increment])
    expected_output = solution(random_ending_number, random_increment)
    
    lines = output.strip().split('\n')
    last_line = lines[len(lines)-1]

    if output.strip() == expected_output.strip():
        print(""CORRECT"")
        return 100
    else:
        print(""INCORRECT.  Expected the following:"")
        print(expected_output)
    
    return 0

        
# Testbench (to run on outside of zyBooks)
if __name__ == '__main__':   
    result = test_passed()
    print(""Unit Test Returned:"", result)











# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------


# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"
x = int(input(""Enter a number: ""))
y = int(input(""Enter an increment amount: ""))

for i in range(0, x+1, y):
    print(i)
",completed,100.0,"CORRECT
Unit Test Returned: 100
"
364,556,IterLogic1_cargocapacity,4,lab,0,"Bellow is a problem statement, write a program in Python that solves the problem.Put your code solution within fenced code blocks, and do not provide explanations for your solution. 
**PROBLEM STATEMENT:  
** Write an algorithm that lets the user input the cargo capacity (in lbs) of
various transport aircraft until the user enters -1. Your program should
output the min and max cargo capacity, as well as the number of aircraft that
can carry at least 10000 lbs.

**EXAMPLE:**

| Example 1 | Example 2 | Example 3  
---|---|---|---  
Inputs |

4500  
11000  
9000  
-1

|

9999  
15000  
3500  
17500  
-1

| 10000  
-1  
Outputs | 4500  
11000  
1 | 3500  
17500  
2 | 10000  
10000  
1


","from cs110 import autograder
import random

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    score = 0.0
    
    possible_tests = [[8000, 12000, 25000, 10000, 7500, -1], [5000, 9000, 22000, 10000, 8700, -1], [9999, 5000, 3000, -1]]
    possible_output = [[7500, 25000, 3], [5000, 22000, 2], [3000, 9999, 0]]
    
    # Generates a Random Test
    random_index = random.randint(0, len(possible_tests)-1)
    random_test = possible_tests[random_index]
    expected_output = possible_output[random_index]
            
    output, error = autograder.run_script(""IterLogic1_cargocapacity.py"", random_test)
    
    lines = output.split('\n')
    
    if len(lines) > 0 and autograder.equals(lines[0], expected_output[0]):
        print(""Min Value is Correct"")
        score += 30
    else:
        print(""Min Value is Incorrect.  Expected"", expected_output[0])
    
    if len(lines) > 1 and autograder.equals(lines[1], expected_output[1]):
        print(""Max Value is Correct"")
        score += 30
    else:
        print(""Max Value is Incorrect.  Expected"", expected_output[1])
        
    if len(lines) > 2 and autograder.equals(lines[2], expected_output[2]):
        print(""Number of Aircraft with At Least 10000 lbs is Correct"")
        score += 40
    else:
        print(""Number of Aircraft with At Least 10000 lbs is Incorrect.  Expected"", expected_output[2])
    
    return score


# Testbench (to be run on windows)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)




# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------


# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,"
max_capacity = float('-inf')
min_capacity = float('inf')
count = 0

while True:
    capacity = float(input(""Enter cargo capacity (in lbs): ""))

    if capacity == -1:
        break

    max_capacity = max(max_capacity, capacity)
    min_capacity = min(min_capacity, capacity)

    if capacity >= 10000:
        count += 1

print(""Min cargo capacity:"", min_capacity)
print(""Max cargo capacity:"", max_capacity)
print(""Number of aircraft that can carry at least 10000 lbs:"", count)
",completed,0.0,"Min Value is Incorrect.  Expected 5000
Max Value is Incorrect.  Expected 22000
Number of Aircraft with At Least 10000 lbs is Incorrect.  Expected 2
Unit Test Returned: 0.0
"
365,557,IterLogic1_averagerun,4,lab,0,"Bellow is a problem statement, write a program in Python that solves the problem.Put your code solution within fenced code blocks, and do not provide explanations for your solution. 
**PROBLEM STATEMENT:  
** In, Python, write an algorithm that first asks the user how many PFT run
times to input and then gets that many values from the user. Output the
average of all the run times. You can assume there is at least one run time to
input.

**EXAMPLE:**

| Example 1 | Example 2 | Example 3  
---|---|---|---  
Inputs | 6  
98  
75  
88  
82  
94  
100 | 5  
99  
83  
79  
86  
87 | 4  
88  
82  
80  
90  
Outputs | 89.5 | 86.8 | 85


","from cs110 import autograder
import random

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    
    NUM_TESTS = 5
    num_tests_passed = 0

    for i in range(NUM_TESTS):
        print(""Running Test "" + str(i) + "":"")
        
        num_inputs = random.randint(2, 11)
        inputs = [num_inputs]
        sum = 0
        
        for j in range(num_inputs):
            value = random.randint(70, 130)
            sum += value
            inputs.append(value)
               
        avg = sum / (len(inputs) - 1)   
               
        # Runs the Script
        output, error_message = autograder.run_script(""IterLogic1_averagerun.py"", inputs)
        
        # Extracts the Output
        lines = output.split(""\n"")
        
        if (len(lines) > 0):            
            if (autograder.equals(lines[0], avg)):
                print(""CORRECT\n"")
                num_tests_passed += 1
            else:
                print(""INCORRECT.  Expected: "" + str(avg) + ""\n"")

    # Result
    return (100 / NUM_TESTS) * num_tests_passed
            

# Testbench (to be run on windows)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)




# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------


# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,"
num_times = int(input(""How many PFT run times do you want to input? ""))
run_times = []

# Get the run times from the user
for _ in range(num_times):
    run_time = float(input(""Enter a run time: ""))
    run_times.append(run_time)

# Calculate the average of the run times
average = sum(run_times) / num_times

# Output the average
print(""The average run time is:"", average)
",completed,0.0,"Running Test 0:
INCORRECT.  Expected: 112.55555555555556

Running Test 1:
INCORRECT.  Expected: 112.5

Running Test 2:
INCORRECT.  Expected: 100.0

Running Test 3:
INCORRECT.  Expected: 104.7

Running Test 4:
INCORRECT.  Expected: 98.28571428571429

Unit Test Returned: 0.0
"
366,558,Graphics3_soundboard,4,lab,0,"Bellow is a problem statement, write a program in Python that solves the problem.Put your code solution within fenced code blocks, and do not provide explanations for your solution. 
**PROBLEM STATEMENT:  
** Using PythonGraph, create a ""soundboard"" application. Your program should
display a list of colored buttons (i.e., rectangles). When the user clicks
inside of a rectangle, the program plays a different
sound.[](https://canvas.instructure.com/courses/1762383/files/86200052/download?download_frd=1)

The provided template file comes with a single button implemented. Your job is
to study this code and create at least 5 other buttons. Note: The buttons do
not have to be laid out in the same arrangement, but they should look
organized.

When you are finished, upload your Python code. Do NOT upload any of the sound
files.




","from cs110 import autograder
import random, math, py_compile

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    try:       
        py_compile.compile(""Graphics3_soundboard.py"", doraise=True)
        print(""Thank you for your submission. Your instructor will let you know if there is a problem."")
        return 100.0
    except:
        print(""There appears to be a syntax error in your code."")
        return 0.0
    
        
# Runs your code in an IDE (for testing purposes)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)
















# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------


# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"
import pygame
from pygame.locals import *
from sys import exit
from python_graph import *

# Initialize the pygame library
pygame.init()

# Set the width and height of the window
width, height = 640, 480

# Set up the display with the specified dimensions
screen = pygame.display.set_mode((width, height))

# Set the title of the window
pygame.display.set_caption(""Soundboard"")

# Create a list to store the buttons
buttons = []

# Create a list of colors for the buttons
colors = [Color.RED, Color.GREEN, Color.BLUE, Color.YELLOW, Color.ORANGE, Color.PURPLE]

# Create a list of sound files
sounds = [""button1.wav"", ""button2.wav"", ""button3.wav"", ""button4.wav"", ""button5.wav"", ""button6.wav""]

# Create a function to handle button click events
def play_sound(button):
    sound_index = buttons.index(button)
    sound_file = sounds[sound_index]
    pygame.mixer.music.load(sound_file)
    pygame.mixer.music.play(0)

# Create the buttons
for i in range(6):
    button_width = 100
    button_height = 50
    button_x = (width - button_width) // 2
    button_y = 50 + (button_height + 20) * i
    button = Button((button_x, button_y), button_width, button_height, colors[i], play_sound)
    buttons.append(button)

# Run the game loop
while True:
    # Clear the screen
    screen.fill(Color.WHITE)

    # Check for events
    for event in pygame.event.get():
        # Check if the event is the quit event
        if event.type == QUIT:
            # Exit the game
            exit()

        # Check if the event is a mouse button down event
        if event.type == MOUSEBUTTONDOWN:
            # Get the mouse position
            mouse_x, mouse_y = pygame.mouse.get_pos()

            # Check if any button was clicked
            for button in buttons:
                if button.is_clicked(mouse_x, mouse_y):
                    button.click()

    # Draw the buttons
    for button in buttons:
        button.draw(screen)

    # Update the display
    pygame.display.update()
",completed,100.0,"Thank you for your submission. Your instructor will let you know if there is a problem.
Unit Test Returned: 100.0
"
367,559,Graphics3_paint,4,lab,0,"Bellow is a problem statement, write a program in Python that solves the problem.Put your code solution within fenced code blocks, and do not provide explanations for your solution. 
**PROBLEM STATEMENT:  
**

Using PythonGraph, create a simple paint application. Your program should draw
circles on the window whenever the user presses the left mouse button. Your
program should also watch for keyboard inputs, and allow the user to change
colors and the size of the circle by pressing on different keys of your
choice.

The code template of a paint program has been provided to you as a starting
point in paint. Use this code and make the necessary modifications in the
Animation while loop.

When you are finished, upload your Python code.


","from cs110 import autograder
import random, math, py_compile

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    try:       
        py_compile.compile(""Graphics3_paint.py"", doraise=True)
        print(""Thank you for your submission. Your instructor will let you know if there is a problem."")
        return 100.0
    except:
        print(""There appears to be a syntax error in your code."")
        return 0.0
    
        
# Runs your code in an IDE (for testing purposes)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)
















# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------


# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,"
from PythonGraph import GraphWin, Point, Circle
from time import sleep

def main():
    win = GraphWin(""Paint"", 800, 600)
    
    while True:
        key = win.checkKey()
        if key == 'q':
            break

        mouse = win.checkMouse()
        if mouse is not None:
            # Get mouse coordinates
            x, y = mouse.getX(), mouse.getY()
            
            # Create a circle at mouse coordinates
            circle = Circle(Point(x, y), 50)
            
            # Set circle color based on keyboard input
            if key == 'r':
                circle.setFill('red')
            elif key == 'g':
                circle.setFill('green')
            elif key == 'b':
                circle.setFill('blue')
            else:
                circle.setFill('black')
            
            # Draw the circle on the window
            circle.draw(win)    

    win.close()

if __name__ == ""__main__"":
    main()
",completed,100.0,"Thank you for your submission. Your instructor will let you know if there is a problem.
Unit Test Returned: 100.0
"
368,560,Graphics2_bouncingtriangle,4,lab,0,"Bellow is a problem statement, write a program in Python that solves the problem.Put your code solution within fenced code blocks, and do not provide explanations for your solution. 
**PROBLEM STATEMENT:  
** Using the Bouncing Ball from the previous lab as a starting point, generate
an animation of a bouncing triangle. The triangle's vertices should start at
random locations, and bounce whenever the triangle hits a wall.





**HINTS** :

  * Try drawing 3 bouncing balls on the screen.
  * Once the balls are moving correctly, draw 3 lines to connect them!


","from cs110 import autograder
import random, math, py_compile

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    try:       
        py_compile.compile(""Graphics2_bouncingtriangle.py"", doraise=True)
        print(""Thank you for your submission. Your instructor will let you know if there is a problem."")
        return 100.0
    except:
        print(""There appears to be a syntax error in your code."")
        return 0.0
    
        
# Runs your code in an IDE (for testing purposes)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)
















# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------


# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,"
import pygame
import random

# Initialize Pygame
pygame.init()

# Set screen dimensions
SCREEN_WIDTH = 800
SCREEN_HEIGHT = 600

# Set triangle properties
TRIANGLE_RADIUS = 50
TRIANGLE_SPEED = 5

# Set colors
BLACK = (0, 0, 0)
WHITE = (255, 255, 255)

# Set initial triangle positions
x1 = random.randint(TRIANGLE_RADIUS, SCREEN_WIDTH - TRIANGLE_RADIUS)
y1 = random.randint(TRIANGLE_RADIUS, SCREEN_HEIGHT - TRIANGLE_RADIUS)
x2 = random.randint(TRIANGLE_RADIUS, SCREEN_WIDTH - TRIANGLE_RADIUS)
y2 = random.randint(TRIANGLE_RADIUS, SCREEN_HEIGHT - TRIANGLE_RADIUS)
x3 = random.randint(TRIANGLE_RADIUS, SCREEN_WIDTH - TRIANGLE_RADIUS)
y3 = random.randint(TRIANGLE_RADIUS, SCREEN_HEIGHT - TRIANGLE_RADIUS)

# Set initial triangle velocities
vx1 = random.choice([-1, 1]) * TRIANGLE_SPEED
vy1 = random.choice([-1, 1]) * TRIANGLE_SPEED
vx2 = random.choice([-1, 1]) * TRIANGLE_SPEED
vy2 = random.choice([-1, 1]) * TRIANGLE_SPEED
vx3 = random.choice([-1, 1]) * TRIANGLE_SPEED
vy3 = random.choice([-1, 1]) * TRIANGLE_SPEED

# Create game window
screen = pygame.display.set_mode((SCREEN_WIDTH, SCREEN_HEIGHT))
pygame.display.set_caption('Bouncing Triangle')

# Game loop
running = True
while running:
    # Fill the screen with black color
    screen.fill(BLACK)

    # Update triangle positions
    x1 += vx1
    y1 += vy1
    x2 += vx2
    y2 += vy2
    x3 += vx3
    y3 += vy3

    # Check triangle collision with walls
    if x1 <= TRIANGLE_RADIUS or x1 >= SCREEN_WIDTH - TRIANGLE_RADIUS:
        vx1 *= -1
    if y1 <= TRIANGLE_RADIUS or y1 >= SCREEN_HEIGHT - TRIANGLE_RADIUS:
        vy1 *= -1
    if x2 <= TRIANGLE_RADIUS or x2 >= SCREEN_WIDTH - TRIANGLE_RADIUS:
        vx2 *= -1
    if y2 <= TRIANGLE_RADIUS or y2 >= SCREEN_HEIGHT - TRIANGLE_RADIUS:
        vy2 *= -1
    if x3 <= TRIANGLE_RADIUS or x3 >= SCREEN_WIDTH - TRIANGLE_RADIUS:
        vx3 *= -1
    if y3 <= TRIANGLE_RADIUS or y3 >= SCREEN_HEIGHT - TRIANGLE_RADIUS:
        vy3 *= -1

    # Draw triangle
    pygame.draw.circle(screen, WHITE, (x1, y1), TRIANGLE_RADIUS)
    pygame.draw.circle(screen, WHITE, (x2, y2), TRIANGLE_RADIUS)
    pygame.draw.circle(screen, WHITE, (x3, y3), TRIANGLE_RADIUS)
    pygame.draw.line(screen, WHITE, (x1, y1), (x2, y2), 2)
    pygame.draw.line(screen, WHITE, (x2, y2), (x3, y3), 2)
    pygame.draw.line(screen, WHITE, (x3, y3), (x1, y1), 2)

    # Update the screen
    pygame.display.flip()

    # Handle events
    for event in pygame.event.get():
        if event.type == pygame.QUIT:
            running = False

# Quit the program
pygame.quit()
```
",completed,0.0,"There appears to be a syntax error in your code.
Unit Test Returned: 0.0
"
369,561,Graphics2_bouncingball,4,lab,0,"Bellow is a problem statement, write a program in Python that solves the problem.Put your code solution within fenced code blocks, and do not provide explanations for your solution. 


**PROBLEM STATEMENT:  
** Using the pythonGraph animation template, create an animation of a bouncing
ball. Your ball should start at a random location, and change direction each
time it hits a side, top, or bottom of the window.  
  



**CHALLENGE:**

  1. Try to make the ball change color every time it hits a wall.




","from cs110 import autograder
import random, math, py_compile

# Runs the Python script and sees if it passes the test(s)
def test_passed():
    try:       
        py_compile.compile(""Graphics2_bouncingball.py"", doraise=True)
        print(""Thank you for your submission. Your instructor will let you know if there is a problem."")
        return 100.0
    except:
        print(""There appears to be a syntax error in your code."")
        return 0.0
    
        
# Runs your code in an IDE (for testing purposes)
if __name__ == '__main__':    
    result = test_passed()
    print(""Unit Test Returned:"", result)
















# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------


# --------------------------------------------------
# Downloaded from https://www.autograder.net
# --------------------------------------------------",100,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,"
import random
import tkinter as tk

class Ball:
    def __init__(self, canvas, color):
        self.canvas = canvas
        self.id = canvas.create_oval(10, 10, 25, 25, fill=color)
        self.canvas_width = self.canvas.winfo_width()
        self.canvas_height = self.canvas.winfo_height()
        self.x = random.randint(1, 10)
        self.y = random.randint(1, 10)
    
    def draw(self):
        self.canvas.move(self.id, self.x, self.y)
        pos = self.canvas.coords(self.id)
        if pos[1] <= 0 or pos[3] >= self.canvas_height:
            self.y = -self.y
            self.canvas.itemconfig(self.id, fill=random_color())
        if pos[0] <= 0 or pos[2] >= self.canvas_width:
            self.x = -self.x
            self.canvas.itemconfig(self.id, fill=random_color())

    def random_color(self):
        r = random.randint(0, 255)
        g = random.randint(0, 255)
        b = random.randint(0, 255)
        return ""#%02x%02x%02x"" % (r, g, b)
    
class Animation:
    def __init__(self):
        self.window = tk.Tk()
        self.canvas = tk.Canvas(self.window, width=500, height=500)
        self.canvas.pack()
        self.ball = Ball(self.canvas, ""red"")
        self.animate()
    
    def animate(self):
        self.ball.draw()
        self.window.after(10, self.animate)
        
if __name__ == ""__main__"":
    animation = Animation()
    animation.window.mainloop()
",completed,100.0,"Thank you for your submission. Your instructor will let you know if there is a problem.
Unit Test Returned: 100.0
"
